5.0	4.9902267
6.0	6.0083632
6.0	5.996984
5.0	5.0008116
6.0	5.9866147
11.0	11.008633
5.0	4.9798484
10.0	9.993446
5.0	5.0041847
7.0	6.988774
7.0	7.006141
5.0	4.991308
5.0	2.9877393
8.0	8.012865
9.0	9.001539
7.0	7.0051904
6.0	6.010182
6.0	5.973807
7.0	7.0063477
5.0	3.9923897
8.0	7.993707
9.0	9.0043745
5.0	4.9963694
5.0	4.005945
6.0	5.9995914
3.0	3.001682
5.0	4.9950976
6.0	5.989351
7.0	6.9925966
6.0	5.998972
7.0	6.0183725
6.0	6.014719
7.0	6.993467
6.0	6.0006027
5.0	4.997123
5.0	5.0013027
5.0	5.002589
6.0	6.0052752
6.0	4.9709888
7.0	7.003665
3.0	2.9960108
8.0	7.9929504
6.0	5.0079427
4.0	4.0146685
5.0	5.00689
5.0	4.9948144
5.0	4.98924
7.0	6.9699373
7.0	7.0018253
5.0	5.00579
7.0	6.9989815
4.0	4.0093374
6.0	4.9867983
9.0	8.998287
7.0	6.997497
6.0	4.998899
7.0	7.011679
6.0	5.9989514
4.0	3.9970522
7.0	6.990633
8.0	8.013286
9.0	7.985688
7.0	6.99447
7.0	6.016939
5.0	5.0046825
6.0	5.9997983
7.0	7.000217
7.0	5.990536
7.0	6.999315
6.0	5.9965014
5.0	5.0017962
8.0	7.9849377
4.0	4.0039787
6.0	6.010166
7.0	6.997962
8.0	8.006471
5.0	5.0031033
10.0	9.993922
6.0	5.9894147
6.0	5.990816
4.0	4.0029287
7.0	6.999439
6.0	6.012751
6.0	6.007909
5.0	5.007888
4.0	4.0026307
4.0	3.990378
6.0	6.0032535
6.0	6.0006385
7.0	5.988616
6.0	6.0120993
5.0	5.011023
7.0	6.9885583
6.0	4.993622
4.0	2.9945004
6.0	6.0060987
7.0	7.004947
6.0	6.000444
5.0	5.0027385
7.0	6.9871235
7.0	6.0038137
3.0	2.9989913
5.0	3.9932096
6.0	5.984675
5.0	5.0002694
5.0	5.0035696
6.0	6.982975
8.0	7.000185
5.0	5.0012226
5.0	4.9944577
6.0	6.0037985
7.0	6.9986734
8.0	8.002831
7.0	7.0053425
6.0	6.005348
5.0	5.010168
5.0	5.003383
5.0	2.9952295
8.0	7.993522
5.0	4.989367
8.0	8.001512
6.0	6.013213
5.0	4.9964156
9.0	8.004496
4.0	3.9924772
8.0	8.001948
6.0	5.0125933
5.0	6.0068626
5.0	4.984292
6.0	6.005707
6.0	6.006162
6.0	6.0017347
5.0	5.0066752
7.0	6.991665
6.0	6.000633
7.0	7.0111017
8.0	8.0102
8.0	8.005481
8.0	6.99117
5.0	4.9895954
5.0	4.0011454
5.0	5.0018077
5.0	3.9989963
6.0	5.991952
6.0	6.0043697
3.0	3.0011017
5.0	5.002898
5.0	5.0059342
8.0	7.9972634
9.0	8.995112
9.0	9.011076
6.0	5.9924264
9.0	8.995308
3.0	3.0123425
8.0	7.9945297
6.0	5.999014
6.0	5.99588
6.0	5.9821677
10.0	9.998767
8.0	7.989894
6.0	6.002546
6.0	6.0110564
3.0	2.9778583
8.0	7.9959307
6.0	6.0045233
6.0	5.9781666
8.0	8.013363
6.0	7.003799
8.0	8.010832
6.0	5.9943604
7.0	6.995567
5.0	4.9983907
7.0	7.021382
7.0	7.013181
6.0	5.0013237
7.0	7.002544
8.0	7.006349
7.0	6.023916
4.0	4.003827
7.0	7.0004597
7.0	6.996614
7.0	7.0023494
6.0	5.9941297
3.0	3.004961
6.0	5.985674
3.0	2.997395
5.0	5.007346
7.0	7.003691
6.0	5.9953737
5.0	4.9976797
6.0	6.0103536
2.0	1.987896
8.0	7.987954
6.0	4.9907036
8.0	7.999893
2.0	2.9864326
6.0	6.00953
6.0	5.990757
8.0	8.002244
5.0	4.9942093
